hash_name,item_nameid
Sticker%20%7C%20nexa%20(Gold)%20%7C%20Stockholm%202021,176274639
Sealed%20Graffiti%20%7C%20Recoil%20MP9%20(Battle%20Green),176209916
Sticker%20%7C%20NiKo%20(Gold)%20%7C%20Copenhagen%202024,176420818
Sticker%20%7C%20denis%20(Foil)%20%7C%20Boston%202018,175945286
Sticker%20%7C%20neaLaN%20(Gold)%20%7C%20Rio%202022,176340046
Sticker%20%7C%20ScreaM%20%7C%20Cluj-Napoca%202015,75982362
USP-S%20%7C%20Bleeding%20Edge%20(Well-Worn),176505013
Sticker%20%7C%20kennyS%20(Foil)%20%7C%20Boston%202018,175945197
Sticker%20%7C%20stanislaw%20%7C%20Atlanta%202017,175865589
Sticker%20%7C%20Skadoodle%20%7C%20MLG%20Columbus%202016,144424243
Sealed%20Graffiti%20%7C%20Recoil%20Galil%20AR%20(SWAT%20Blue),176210241
StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Hemoglobin%20(Minimal%20Wear),1919859
Sticker%20%7C%20mousesports%20(Holo)%20%7C%20Krakow%202017,175905832
Sticker%20%7C%20buster%20(Gold)%20%7C%20Berlin%202019,176080067
Sticker%20%7C%20fEAR%20(Gold)%20%7C%20Shanghai%202024,176474934
Sticker%20%7C%20boltz%20%7C%20Krakow%202017,175905841
Sticker%20%7C%20Zeus%20(Foil)%20%7C%20MLG%20Columbus%202016,144424322
Stockholm%202021%20Viewer%20Pass,176272158
Autograph%20Capsule%20%7C%20FaZe%20Clan%20%7C%20MLG%20Columbus%202016,144424198
Sticker%20%7C%20Counter%20Logic%20Gaming%20%7C%20Cologne%202016,157486001
Sticker%20%7C%20reltuC%20%7C%20Cologne%202015,61699344
Sticker%20%7C%20SIXER%20%7C%20Boston%202018,175945371
Sticker%20%7C%20ultimate%20(Gold)%20%7C%20Shanghai%202024,176475435
Sticker%20%7C%20YEKINDAR%20(Gold)%20%7C%20Antwerp%202022,176312462
Sticker%20%7C%20WorldEdit%20%7C%20Krakow%202017,175905881
Sticker%20%7C%20karrigan%20(Holo)%20%7C%20Antwerp%202022,176312500
Sticker%20%7C%20Crown%20(Foil),7321527
Sticker%20%7C%20bodyy%20(Foil)%20%7C%20Boston%202018,175945457
Sticker%20%7C%20JW%20%7C%20Katowice%202019,176036789
Sticker%20%7C%20Astralis%20(Foil)%20%7C%20Stockholm%202021,176270026
Sticker%20%7C%20mou%20%7C%20Cologne%202016,157485913
Sticker%20%7C%20coldzera%20(Foil)%20%7C%20Boston%202018,175945342
Sticker%20%7C%20shox%20%7C%20Cluj-Napoca%202015,75982361
Sticker%20%7C%20karrigan%20(Holo)%20%7C%20Antwerp%202022,176312500
Sticker%20%7C%20WorldEdit%20%7C%20Krakow%202017,175905881
Sticker%20%7C%20NAF%20(Gold)%20%7C%20Antwerp%202022,176312526
Sticker%20%7C%20Crown%20(Foil),7321527
Sticker%20%7C%20North%20(Foil)%20%7C%20London%202018,176004436
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Ki%3ATheory%2C%20MOLOTOV,68169253
Patch%20%7C%20Movistar%20Riders%20(Gold)%20%7C%20Stockholm%202021,176270062
Sticker%20%7C%20yuurih%20(Gold)%20%7C%20Berlin%202019,176080026
AWP%20%7C%20Redline%20(Well-Worn),3456488
Sticker%20%7C%20apEX%20%7C%20MLG%20Columbus%202016,144424237
DreamHack%20Cluj-Napoca%202015%20Legends%20(Foil),75982356
Sticker%20%7C%20Natus%20Vincere%20(Holo)%20%7C%20MLG%20Columbus%202016,144424319
Sticker%20%7C%20TeSeS%20(Holo)%20%7C%20Antwerp%202022,176312128
Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Cologne%202016,157485801
Sticker%20%7C%20Natus%20Vincere%20(Holo)%20%7C%20MLG%20Columbus%202016,144424319
Autograph%20Capsule%20%7C%20Natus%20Vincere%20%7C%20Cologne%202016,157485801
CMB%20Pin,176116877
Sealed%20Graffiti%20%7C%20Clutch%20King,171088942
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Sean%20Murray%2C%20A*D*8,175856709
%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20(Minimal%20Wear),176091938
StatTrak%E2%84%A2%20M4A1-S%20%7C%20Briefing%20(Well-Worn),175896333
Sealed%20Graffiti%20%7C%20Little%20Bock%20(Princess%20Pink),176096702
Sticker%20%7C%20FURIA%20(Gold)%20%7C%20Shanghai%202024,176475384
Sticker%20%7C%20sl3nd%20(Gold)%20%7C%20Shanghai%202024,176475269
Sticker%20%7C%20apEX%20(Gold)%20%7C%20Stockholm%202021,176274654
Militia%20Pin,154300182
Music%20Kit%20%7C%20Ian%20Hultquist%2C%20Lion's%20Mouth,68166257
Italy%20Pin,154300179
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Feed%20Me%2C%20High%20Noon,68166252
Sticker%20%7C%20ShahZaM%20(Foil)%20%7C%20London%202018,176004538
%E2%98%85%20Broken%20Fang%20Gloves%20%7C%20Jade%20(Battle-Scarred),176209831
Sticker%20%7C%20flusha%20%7C%20Atlanta%202017,175865558
Sticker%20%7C%20ropz%20(Holo)%20%7C%20Antwerp%202022,176312065
Sticker%20%7C%20Move%20It(Foil),84519511
AUG%20%7C%20Spalted%20Wood%20(Battle-Scarred),176262778
Sticker%20%7C%20Move%20It(Foil),84519511
StatTrak%E2%84%A2%20XM1014%20%7C%20Red%20Python%20(Battle-Scarred),15499668
Sticker%20%7C%20reltuC%20(Foil)%20%7C%20Cologne%202015,61699342
%E2%98%85%20Broken%20Fang%20Gloves%20%7C%20Jade%20(Battle-Scarred),176209831
Sticker%20%7C%20Aleksib%20(Gold)%20%7C%20Antwerp%202022,176312569
MLG%20Columbus%202016%20Cache%20Souvenir%20Package,145770463
Patch%20%7C%20Vitality%20(Gold)%20%7C%20Stockholm%202021,176270041
Sticker%20%7C%20FalleN%20%7C%20Atlanta%202017,175865549
Sticker%20%7C%20tarik%20(Foil)%20%7C%20Cologne%202015,61699242
P250%20%7C%20Bengal%20Tiger%20(Factory%20New),176209664
Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20(Monarch%20Blue),176210122
Sealed%20Graffiti%20%7C%20Recoil%20MP7%20(Brick%20Red),176210074
P250%20%7C%20Red%20Rock%20(Factory%20New),175896300
Glock-18%20%7C%20Twilight%20Galaxy%20(Minimal%20Wear),49450562
StatTrak%E2%84%A2%20P2000%20%7C%20Corticera%20(Field-Tested),15496358
%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20(Field-Tested),176092018
AWP%20%7C%20Silk%20Tiger%20(Factory%20New),176209792
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Death's%20Head%20(Factory%20New),175896366
Souvenir%20G3SG1%20%7C%20Safari%20Mesh%20(Factory%20New),2394624
StatTrak%E2%84%A2%20USP-S%20%7C%20Printstream%20(Minimal%20Wear),176321285
Stockholm%202021%20Viewer%20Pass%20%2B%203%20Souvenir%20Tokens,176272157
Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Well-Worn),20568017
StatTrak%E2%84%A2%20USP-S%20%7C%20Caiman%20(Factory%20New),14216349
USP-S%20%7C%20Whiteout%20(Factory%20New),176263029
MP9%20%7C%20Old%20Roots%20(Battle-Scarred),176263089
%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20(Factory%20New),176043109
Sticker%20%7C%20cajunb%20%7C%20Atlanta%202017,175865579
Sticker%20%7C%20Titan%20%7C%20Cologne%202014,17080539
Sticker%20%7C%20Virtus.Pro%20(Holo)%20%7C%20London%202018,176004420
StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Hexane%20(Well-Worn),15497949
Sticker%20%7C%20tiziaN%20(Foil)%20%7C%20Katowice%202019,176036581
Souvenir%20G3SG1%20%7C%20Safari%20Mesh%20(Factory%20New),2394624
SSG%2008%20%7C%20Tropical%20Storm%20(Well-Worn),2384606
Souvenir%20P250%20%7C%20Bone%20Mask%20(Factory%20New),2421544
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Devourer%20(Field-Tested),175999981
%E2%98%85%20Broken%20Fang%20Gloves%20%7C%20Jade%20(Battle-Scarred),176209831
MAC-10%20%7C%20Propaganda%20(Battle-Scarred),176262625
G3SG1%20%7C%20Safari%20Mesh%20(Factory%20New),2388981
Glock-18%20%7C%20Twilight%20Galaxy%20(Minimal%20Wear),49450562
%E2%98%85%20Hand%20Wraps%20%7C%20Arboreal%20(Minimal%20Wear),175967002
Sticker%20%7C%20speed4k%20(Gold)%20%7C%20Berlin%202019,176080128
M4A4%20%7C%20Bullet%20Rain%20(Well-Worn),15506781
Sticker%20%7C%20Hobbit%20%7C%20Atlanta%202017,175865669
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(War%20Pig%20Pink),176210062
Sticker%20%7C%20NEO%20(Foil)%20%7C%20Boston%202018,175945367
Sticker%20%7C%20EliGE%20(Gold)%20%7C%20Berlin%202019,176080042
Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Well-Worn),20568017
StatTrak%E2%84%A2%20M4A4%20%7C%20Griffin%20(Well-Worn),23861466
%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20(Field-Tested),176092018
Sticker%20%7C%20Lekr0%20%7C%20Atlanta%202017,175865586
StatTrak%E2%84%A2%20MAC-10%20%7C%20Toybox%20(Battle-Scarred),176262999
Sticker%20%7C%20GuardiaN%20(Gold)%20%7C%20Berlin%202019,176079993
Sticker%20%7C%20Ax1Le%20(Gold)%20%7C%20Antwerp%202022,176312483
Sticker%20%7C%20Fnatic%20(Holo)%20%7C%20Cologne%202016,157485847
Sticker%20%7C%20Xyp9x%20%7C%20Cologne%202016,157485968
Sealed%20Graffiti%20%7C%20Recoil%20Galil%20AR%20(Tracer%20Yellow),176210098
Sticker%20%7C%20JUGi%20(Gold)%20%7C%20Berlin%202019,176080089
%E2%98%85%20Broken%20Fang%20Gloves%20%7C%20Unhinged%20(Well-Worn),176209810
SSG%2008%20%7C%20Lichen%20Dashed%20(Factory%20New),1322035
StatTrak%E2%84%A2%20AWP%20%7C%20Corticera%20(Field-Tested),15494469
%E2%98%85%20StatTrak%E2%84%A2%20Falchion%20Knife%20%7C%20Doppler%20(Factory%20New),175882701
StatTrak%E2%84%A2%20FAMAS%20%7C%20Eye%20of%20Athena%20(Factory%20New),176000160
StatTrak%E2%84%A2%20AK-47%20%7C%20Rat%20Rod%20(Factory%20New),176097435
%E2%98%85%20Classic%20Knife%20%7C%20Case%20Hardened%20(Field-Tested),176092018
Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20(Monarch%20Blue),176210122
P250%20%7C%20Red%20Rock%20(Factory%20New),175896300
Souvenir%20P250%20%7C%20Bone%20Mask%20(Factory%20New),2421544
StatTrak%E2%84%A2%20MP7%20%7C%20Abyssal%20Apparition%20(Factory%20New),176288634
Souvenir%20Glock-18%20%7C%20Nuclear%20Garden%20(Factory%20New),176006451
Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20(Wire%20Blue),176210213
Sealed%20Graffiti%20%7C%20Recoil%20Galil%20AR%20(Frog%20Green),176210676
Sealed%20Graffiti%20%7C%20Recoil%20UMP-45%20(Frog%20Green),176209727
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(Battle%20Green),176210318
Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20(Cash%20Green),176210538
SG%20553%20%7C%20Gator%20Mesh%20(Battle-Scarred),2384389
Sticker%20%7C%20NEO%20(Foil)%20%7C%20Boston%202018,175945367
Sticker%20%7C%20Hobbit%20%7C%20Atlanta%202017,175865669
StatTrak%E2%84%A2%20USP-S%20%7C%20Neo-Noir%20(Field-Tested),175880349
SSG%2008%20%7C%20Lichen%20Dashed%20(Factory%20New),1322035
Sealed%20Graffiti%20%7C%20Recoil%20MP9%20(Frog%20Green),176210209
Nova%20%7C%20Interlock%20(Field-Tested),176263164
%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20(Minimal%20Wear),67125978
SCAR-20%20%7C%20Cardiac%20(Factory%20New),23853286
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(Shark%20White),176210113
Souvenir%20FAMAS%20%7C%20Styx%20(Minimal%20Wear),17674164
P250%20%7C%20Apep's%20Curse%20(Factory%20New),176369986
P250%20%7C%20Crimson%20Kimono%20(Battle-Scarred),49419455
Sawed-Off%20%7C%20First%20Class%20(Factory%20New),14953213
StatTrak%E2%84%A2%20AWP%20%7C%20Graphite%20(Factory%20New),1547914
Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20(Wire%20Blue),176210213
Sealed%20Graffiti%20%7C%20Recoil%20Galil%20AR%20(Frog%20Green),176210676
%E2%98%85%20Huntsman%20Knife%20%7C%20Autotronic%20(Minimal%20Wear),176263378
Sealed%20Graffiti%20%7C%20Recoil%20XM1014%20(Desert%20Amber),176209873
Sealed%20Graffiti%20%7C%20Smarmy%20(Battle%20Green),176096457
StatTrak%E2%84%A2%20Masterminds%202%20Music%20Kit%20Box,176451397
Sticker%20%7C%20TRY%20(Gold)%20%7C%20Shanghai%202024,176475277
Sticker%20%7C%20ropz%20(Gold)%20%7C%20Copenhagen%202024,176420492
Sticker%20%7C%20SK%20Gaming%20(Foil)%20%7C%20Cologne%202016,157485843
Sticker%20%7C%20RUBINO%20%7C%20Atlanta%202017,175865740
Sealed%20Graffiti%20%7C%20Recoil%20CZ-75%20(War%20Pig%20Pink),176209924
%E2%98%85%20Huntsman%20Knife%20%7C%20Ultraviolet%20(Minimal%20Wear),175880582
Souvenir%20Sawed-Off%20%7C%20Rust%20Coat%20(Battle-Scarred),17680891
StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Poison%20Dart%20(Factory%20New),8989568
Souvenir%20FAMAS%20%7C%20Colony%20(Minimal%20Wear),2389180
%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Doppler%20(Factory%20New),29338508
%E2%98%85%20Stiletto%20Knife%20%7C%20Tiger%20Tooth%20(Factory%20New),176042792
StatTrak%E2%84%A2%20P90%20%7C%20Death%20Grip%20(Battle-Scarred),175896462
Souvenir%20Galil%20AR%20%7C%20Amber%20Fade%20(Well-Worn),176271761
%E2%98%85%20Classic%20Knife,176091942
StatTrak%E2%84%A2%20AK-47%20%7C%20Point%20Disarray%20(Battle-Scarred),84454664
AWP%20%7C%20Oni%20Taiji%20(Factory%20New),175896429
AWP%20%7C%20Snake%20Camo%20(Field-Tested),1321657
StatTrak%E2%84%A2%20FAMAS%20%7C%20Hexane%20(Well-Worn),1921083
StatTrak%E2%84%A2%20P90%20%7C%20Nostalgia%20(Field-Tested),176091902
StatTrak%E2%84%A2%20USP-S%20%7C%20Caiman%20(Factory%20New),14216349
SSG%2008%20%7C%20Tropical%20Storm%20(Well-Worn),2384606
Souvenir%20G3SG1%20%7C%20Safari%20Mesh%20(Factory%20New),2394624
StatTrak%E2%84%A2%20P250%20%7C%20See%20Ya%20Later%20(Battle-Scarred),175917454
P250%20%7C%20Red%20Rock%20(Minimal%20Wear),175896390
Sticker%20%7C%20TeSeS%20(Gold)%20%7C%20Rio%202022,176339970
Sticker%20%7C%20jkaem%20(Foil)%20%7C%20Cluj-Napoca%202015,75982427
%E2%98%85%20Navaja%20Knife%20%7C%20Damascus%20Steel%20(Factory%20New),176043109
%E2%98%85%20Bayonet%20%7C%20Autotronic%20(Field-Tested),156151891
StatTrak%E2%84%A2%20UMP-45%20%7C%20Metal%20Flowers%20(Minimal%20Wear),175896326
Sealed%20Graffiti%20%7C%20Recoil%20MP7%20(Cash%20Green),176210362
Sticker%20%7C%20Keoz%20(Gold)%20%7C%20Rio%202022,176340018
StatTrak%E2%84%A2%20P250%20%7C%20Visions%20(Well-Worn),176321360
StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Embargo%20(Minimal%20Wear),176096622
StatTrak%E2%84%A2%20M4A4%20%7C%20%E9%BE%8D%E7%8E%8B%20(Dragon%20King)%20(Well-Worn),29215136
StatTrak%E2%84%A2%20P90%20%7C%20Death%20Grip%20(Battle-Scarred),175896462
StatTrak%E2%84%A2%20AK-47%20%7C%20Neon%20Revolution%20(Minimal%20Wear),165071886
P250%20%7C%20Bengal%20Tiger%20(Factory%20New),176209664
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Devourer%20(Field-Tested),175999981
Souvenir%20AUG%20%7C%20Random%20Access%20(Factory%20New),176006861
StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Serenity%20(Minimal%20Wear),29207464
%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20(Minimal%20Wear),176263236
Sticker%20%7C%20woxic%20(Foil)%20%7C%20Katowice%202019,176036779
%E2%98%85%20Falchion%20Knife%20%7C%20Ultraviolet%20(Minimal%20Wear),175880741
%E2%98%85%20Kukri%20Knife%20%7C%20Blue%20Steel%20(Battle-Scarred),176414233
Sealed%20Graffiti%20%7C%20Recoil%20M4A4%20(Frog%20Green),176210021
SG%20553%20%7C%20Traveler%20(Factory%20New),14953207
USP-S%20%7C%20Whiteout%20(Factory%20New),176263029
Souvenir%20FAMAS%20%7C%20Colony%20(Minimal%20Wear),2389180
%E2%98%85%20Stiletto%20Knife%20%7C%20Tiger%20Tooth%20(Factory%20New),176042792
Sawed-Off%20%7C%20First%20Class%20(Factory%20New),14953213
FAMAS%20%7C%20Night%20Borre%20(Well-Worn),176096487
AWP%20%7C%20LongDog%20(Minimal%20Wear),176506345
Sticker%20%7C%20Keoz%20(Gold)%20%7C%20Rio%202022,176340018
StatTrak%E2%84%A2%20UMP-45%20%7C%20Metal%20Flowers%20(Minimal%20Wear),175896326
StatTrak%E2%84%A2%20MP7%20%7C%20Abyssal%20Apparition%20(Factory%20New),176288634
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Death's%20Head%20(Factory%20New),175896366
StatTrak%E2%84%A2%20P90%20%7C%20Death%20Grip%20(Battle-Scarred),175896462
Glock-18%20%7C%20Twilight%20Galaxy%20(Minimal%20Wear),49450562
P250%20%7C%20Bengal%20Tiger%20(Factory%20New),176209664
StatTrak%E2%84%A2%20FAMAS%20%7C%20Eye%20of%20Athena%20(Factory%20New),176000160
AWP%20%7C%20Silk%20Tiger%20(Factory%20New),176209792
P90%20%7C%20Blind%20Spot%20(Well-Worn),3442585
Sawed-Off%20%7C%20First%20Class%20(Factory%20New),14953213
Cologne%202016%20Overpass%20Souvenir%20Package,158988301
Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Battle-Scarred),17688117
%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Doppler%20(Factory%20New),29338508
Sealed%20Graffiti%20%7C%20Recoil%20MP9%20(War%20Pig%20Pink),176210319
Sticker%20%7C%20reltuC%20(Foil)%20%7C%20Cologne%202015,61699342
StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Poison%20Dart%20(Factory%20New),8989568
StatTrak%E2%84%A2%20MAG-7%20%7C%20Justice%20(Factory%20New),176118575
%E2%98%85%20Survival%20Knife%20%7C%20Slaughter%20(Minimal%20Wear),176097507
%E2%98%85%20Hand%20Wraps%20%7C%20Arboreal%20(Minimal%20Wear),175967002
StatTrak%E2%84%A2%20FAMAS%20%7C%20Mecha%20Industries%20(Well-Worn),175854341
Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20(SWAT%20Blue),176209932
Music%20Kit%20%7C%20Ian%20Hultquist%2C%20Lion's%20Mouth,68166257
Sticker%20%7C%20HellRaisers%20(Foil)%20%7C%20London%202018,176004595
Sticker%20%7C%20TRY%20(Gold)%20%7C%20Rio%202022,176340036
Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Battle-Scarred),17688117
StatTrak%E2%84%A2%20P250%20%7C%20See%20Ya%20Later%20(Battle-Scarred),175917454
%E2%98%85%20Falchion%20Knife%20%7C%20Lore%20(Minimal%20Wear),176262938
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(Shark%20White),176210113
SSG%2008%20%7C%20Tropical%20Storm%20(Well-Worn),2384606
Souvenir%20FAMAS%20%7C%20Styx%20(Minimal%20Wear),17674164
XM1014%20%7C%20Fallout%20Warning%20(Battle-Scarred),1321628
%E2%98%85%20StatTrak%E2%84%A2%20Falchion%20Knife%20%7C%20Doppler%20(Factory%20New),175882701
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Dragonfire%20(Factory%20New),175854470
StatTrak%E2%84%A2%20Five-SeveN%20%7C%20Case%20Hardened%20(Factory%20New),1927237
Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20(Wire%20Blue),176210213
Sealed%20Graffiti%20%7C%20Recoil%20Galil%20AR%20(Frog%20Green),176210676
StatTrak%E2%84%A2%20MAC-10%20%7C%20Neon%20Rider%20(Field-Tested),40094833
Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20(Cash%20Green),176209978
Sticker%20%7C%20HellRaisers%20(Holo)%20%7C%20Katowice%202015,33771338
Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20(SWAT%20Blue),176209932
StatTrak%E2%84%A2%20XM1014%20%7C%20Red%20Python%20(Battle-Scarred),15499668
Sticker%20%7C%20fox%20%7C%20MLG%20Columbus%202016,144424187
Sticker%20%7C%20Ax1Le%20(Gold)%20%7C%20Antwerp%202022,176312483
Sticker%20%7C%20brnz4n%20(Gold)%20%7C%20Shanghai%202024,176475120
%E2%98%85%20Skeleton%20Knife%20%7C%20Rust%20Coat%20(Battle-Scarred),176506400
Sticker%20%7C%20Furlan%20(Foil)%20%7C%20Cologne%202015,61699297
Sticker%20%7C%20Virtus.Pro%20(Foil)%20%7C%20Cluj-Napoca%202015,75982347
Sticker%20%7C%20nitr0%20%7C%20Boston%202018,175945182
Sticker%20%7C%20Nifty%20%7C%20Boston%202018,175945203
Sealed%20Graffiti%20%7C%20Recoil%20SG%20553%20(Cash%20Green),176209999
Sticker%20%7C%20byali%20(Foil)%20%7C%20Krakow%202017,175905819
Patch%20%7C%20Tyloo%20(Gold)%20%7C%20Stockholm%202021,176270077
Autograph%20Capsule%20%7C%20Astralis%20%7C%20Cologne%202016,157485965
Patch%20%7C%20paiN%20Gaming%20(Gold)%20%7C%20Stockholm%202021,176270079
Sealed%20Graffiti%20%7C%20Recoil%20AWP%20(Monarch%20Blue),176210142
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(Desert%20Amber),176210072
Patch%20%7C%20Astralis%20(Gold)%20%7C%20Stockholm%202021,176270074
%E2%98%85%20Ursus%20Knife%20%7C%20Case%20Hardened%20(Well-Worn),176000180
Sticker%20%7C%20Epsilon%20eSports%20(Holo)%20%7C%20Cologne%202014,17080558
Autograph%20Capsule%20%7C%20OpTic%20Gaming%20%7C%20Cologne%202016,157485784
Sticker%20%7C%20ropz%20(Foil)%20%7C%20London%202018,176004662
%E2%98%85%20Hand%20Wraps%20%7C%20Arboreal%20(Minimal%20Wear),175967002
%E2%98%85%20Kukri%20Knife%20%7C%20Blue%20Steel%20(Battle-Scarred),176414233
%E2%98%85%20Falchion%20Knife%20%7C%20Ultraviolet%20(Minimal%20Wear),175880741
Sticker%20%7C%20juanflatroo%20(Gold)%20%7C%20Rio%202022,176340047
StatTrak%E2%84%A2%20USP-S%20%7C%20Neo-Noir%20(Field-Tested),175880349
Sealed%20Graffiti%20%7C%20Recoil%20UMP-45%20(Frog%20Green),176209727
Sticker%20%7C%20woxic%20(Foil)%20%7C%20Katowice%202019,176036779
%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20(Minimal%20Wear),176263236
MP7%20%7C%20Olive%20Plaid%20(Well-Worn),14953243
StatTrak%E2%84%A2%20MAG-7%20%7C%20Justice%20(Factory%20New),176118575
SG%20553%20%7C%20Gator%20Mesh%20(Battle-Scarred),2384389
Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20(Cash%20Green),176210538
Sealed%20Graffiti%20%7C%20Recoil%20PP-Bizon%20(Battle%20Green),176210318
Stockholm%202021%20Viewer%20Pass%20%2B%203%20Souvenir%20Tokens,176272157
Souvenir%20AWP%20%7C%20Pink%20DDPAT%20(Well-Worn),20568017
Sealed%20Graffiti%20%7C%20Recoil%20UMP-45%20(Frog%20Green),176209727
StatTrak%E2%84%A2%20USP-S%20%7C%20Neo-Noir%20(Field-Tested),175880349
%E2%98%85%20Skeleton%20Knife%20%7C%20Rust%20Coat%20(Battle-Scarred),176506400
SSG%2008%20%7C%20Lichen%20Dashed%20(Factory%20New),1322035
%E2%98%85%20Kukri%20Knife%20%7C%20Blue%20Steel%20(Battle-Scarred),176414233
StatTrak%E2%84%A2%20AWP%20%7C%20Chrome%20Cannon%20(Factory%20New),176414352
Sticker%20%7C%20Snax%20(Foil)%20%7C%20London%202018,176004563
StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Hexane%20(Well-Worn),15497949
Sticker%20%7C%20tiziaN%20(Foil)%20%7C%20Katowice%202019,176036581
Sticker%20%7C%20OpTic%20Gaming%20(Holo)%20%7C%20Cologne%202016,157485853
M4A1-S%20%7C%20Glitched%20Paint%20(Well-Worn),176504724
StatTrak%E2%84%A2%20XM1014%20%7C%20Red%20Python%20(Battle-Scarred),15499668
Souvenir%20MP7%20%7C%20Army%20Recon%20(Battle-Scarred),2386349
StatTrak%E2%84%A2%20FAMAS%20%7C%20Eye%20of%20Athena%20(Factory%20New),176000160
%E2%98%85%20Survival%20Knife%20%7C%20Case%20Hardened%20(Minimal%20Wear),176098056
%E2%98%85%20Survival%20Knife%20%7C%20Blue%20Steel%20(Field-Tested),176096789
Autograph%20Capsule%20%7C%20Astralis%20%7C%20Cologne%202016,157485965
Sticker%20%7C%20Epsilon%20eSports%20(Holo)%20%7C%20Cologne%202014,17080558
Sticker%20%7C%20chrisJ%20%7C%20Cologne%202015,61699284
Sticker%20%7C%20KSCERATO%20(Gold)%20%7C%20Antwerp%202022,176312506
Sticker%20%7C%20b1t%20(Gold)%20%7C%20Antwerp%202022,176312561
Sticker%20%7C%20zont1x%20(Gold)%20%7C%20Copenhagen%202024,176420938
Sticker%20%7C%20DD%20(Foil)%20%7C%20London%202018,176004472
Sticker%20%7C%20XANTARES%20(Gold)%20%7C%20Antwerp%202022,176312536
Sticker%20%7C%20jkaem%20(Holo)%20%7C%20Copenhagen%202024,176420831
Sticker%20%7C%20Sonic%20(Holo)%20%7C%20Shanghai%202024,176475401
Sticker%20%7C%20HooXi%20(Holo)%20%7C%20Antwerp%202022,176312366
Sticker%20%7C%20Heroic%20(Gold)%20%7C%20Stockholm%202021,176270036
ESL%20One%20Katowice%202015%20Challengers%20(Holo-Foil),33771358
Patch%20%7C%20Bayonet%20Frog,176263166
Sticker%20%7C%20Boombl4%20(Gold)%20%7C%20Copenhagen%202024,176420940
Berlin%202019%20Viewer%20Pass%20%2B%203%20Souvenir%20Tokens,176079662
Sealed%20Graffiti%20%7C%20Recoil%20CZ-75%20(Violent%20Violet),176210251
Sticker%20%7C%20susp%20(Gold)%20%7C%20Shanghai%202024,176475467
Autograph%20Capsule%20%7C%20Flipsid3%20Tactics%20%7C%20Cologne%202016,157491362
%E2%98%85%20Shadow%20Daggers%20%7C%20Black%20Laminate%20(Minimal%20Wear),176263267
Sticker%20%7C%20Grim%20(Gold)%20%7C%20Shanghai%202024,176475402
Sticker%20%7C%20sdy%20(Foil)%20%7C%20Katowice%202019,176036786
%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20(Field-Tested),139705926
Sticker%20%7C%20sk0R%20(Gold)%20%7C%20Rio%202022,176340041
Sticker%20%7C%20SmithZz%20%7C%20Cluj-Napoca%202015,75982381
Sticker%20%7C%20Natus%20Vincere%20(Holo)%20%7C%20Krakow%202017,175905794
